guide_id,disaster_type,title,content,easy_content,keywords,source
387,폭염,폭염발생 시,"- 외부에 외출 중인 경우나 자택에 냉방기가 설치되어 있지 않은 경우 가장 더운 시간에는 인근 무더위쉼터로 이동하여 더위를 피합니다. 무더위쉼터는 안전디딤돌 앱, 시군구 홈페이지 등에서 확인할 수 있으며 평소에 위치를 확인해 둡니다.","외부에 외출 중인 경우나 자택에 냉방기가 설치되어 있지 않은 경우 가장 더운 시간에는 인근 무더위쉼터로 이동하여 더위를 피합니다. 무더위쉼터는 안전디딤돌 앱, 시군구 홈페이지 등에서 확인할 수 있으며 평소에 위치를 확인해 둡니다.",폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
388,폭염,폭염 사전준비,"- 외출하는 경우를 대비하여 창이 긴 모자, 햇빛 가리개, 썬크림 등 차단제를 준비합니다.","외출하는 경우를 대비하여 창이 긴 모자, 햇빛 가리개, 썬크림 등 차단제를 준비합니다.",폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
389,폭염,폭염발생 시,- 운동장에서의 체육활동 및 소풍 등 각종 야외활동을 자제합니다.,운동장에서의 체육활동 및 소풍 등 각종 야외활동을 자제합니다.,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
390,폭염,폭염 사전준비,"- 장거리 운행계획이 있다면 폭염에 의해 도로, 철도 선로 변형 등으로 교통사고 등이 발생할 수 있으므로 신중히 판단합니다.","장거리 운행계획이 있다면 폭염에 의해 도로, 철도 선로 변형 등으로 교통사고 등이 발생할 수 있으므로 신중히 판단합니다.",폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
391,폭염,폭염발생 시,- 점심시간 등을 이용하여 10~15분 정도의 낮잠으로 개인 건강을 유지합니다.,점심시간 등을 이용하여 10~15분 정도의 낮잠으로 개인 건강을 유지합니다.,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
392,폭염,폭염 사전준비,"- 정전에 대비하여 손전등, 비상 식음료, 부채, 휴대용 라디오 등을 미리 확인해 둡니다.","정전에 대비하여 손전등, 비상 식음료, 부채, 휴대용 라디오 등을 미리 확인해 둡니다.",폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
393,폭염,폭염발생 시,- 직장인들은 편한 복장으로 출근하여 체온을 낮추도록 노력합니다.,직장인들은 편한 복장으로 출근하여 체온을 낮추도록 노력합니다.,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
394,폭염,폭염 사전준비,"- 집안 창문에 직사광선을 차단할 수 있도록 커튼이나 천, 필름 등을 설치합니다.","집안 창문에 직사광선을 차단할 수 있도록 커튼이나 천, 필름 등을 설치합니다.",폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
395,폭염,폭염 사전준비,"- 집에서 가까운 병원 연락처를 알아두고, 본인과 가족의 열사병 등 증상을 확인합니다.","집에서 가까운 병원 연락처를 알아두고, 본인과 가족의 열사병 등 증상을 확인합니다.",폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
396,폭염,폭염발생 시,- 창문이 닫힌 자동차 안에는 노약자나 어린이를 홀로 남겨두지 않습니다.,창문이 닫힌 자동차 안에는 노약자나 어린이를 홀로 남겨두지 않습니다.,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
397,폭염,폭염발생 시,"- 초·중·고등학교에서 에어컨 등 냉방장치 운영이 곤란한 경우에는 단축수업, 휴교 등 학사일정 조정을 검토하고, 식중독 사고가 발생하지 않도록 주의합니다.","초·중·고등학교에서 에어컨 등 냉방장치 운영이 곤란한 경우에는 단축수업, 휴교 등 학사일정 조정을 검토하고, 식중독 사고가 발생하지 않도록 주의합니다.",폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
398,폭염,폭염발생 시,"- 축사 창문을 개방하고 지속적인 환기를 실시하며, 적정 사육 밀도를 유지합니다.","축사 창문을 개방하고 지속적인 환기를 실시하며, 적정 사육 밀도를 유지합니다.",폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
399,폭염,폭염발생 시,"- 현기증, 메스꺼움, 두통, 근육경련 등의 증세가 보이는 경우에는 시원한 곳으로 이동하여 휴식을 취하고 시원한 음료를 천천히 마십니다.","현기증, 메스꺼움, 두통, 근육경련 등의 증세가 보이는 경우에는 시원한 곳으로 이동하여 휴식을 취하고 시원한 음료를 천천히 마십니다.",폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
400,폭염,폭염발생 시,- 휴식시간은 장시간 한 번에 쉬기보다는 짧게 자주 갖는 것이 좋습니다.,휴식시간은 장시간 한 번에 쉬기보다는 짧게 자주 갖는 것이 좋습니다.,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
401,폭염,폭염 사전준비,1. 여름철에는 항상 기상상황에 주목하며 주변 사람들과 함께 정보를 공유합니다.,1. 여름철에는 항상 기상상황에 주목하며 주변 사람들과 함께 정보를 공유합니다.,폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
402,폭염,폭염발생 시,1. 일반 가정에서는 가족들과 함께,1. 일반 가정에서는 가족들과 함께,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
403,폭염,폭염 사전준비,2. 열사병 등 온열질환의 증상과 가까운 병원 연락처 등을 가족이나 이웃과 함께 사전에 파악하고 어떻게 조치해야 하는지를 알아둡니다.,2. 열사병 등 온열질환의 증상과 가까운 병원 연락처 등을 가족이나 이웃과 함께 사전에 파악하고 어떻게 조치해야 하는지를 알아둡니다.,폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
404,폭염,폭염발생 시,2. 직장에서는 직원들과 함께,2. 직장에서는 직원들과 함께,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
405,폭염,폭염 사전준비,3. 폭염예보에 맞추어 무더위에 필요한 용품이나 준비사항을 가족이나 이웃과 함께 확인하고 정보를 공유합니다.,3. 폭염예보에 맞추어 무더위에 필요한 용품이나 준비사항을 가족이나 이웃과 함께 확인하고 정보를 공유합니다.,폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
406,폭염,폭염발생 시,3. 학교에서는 학생들과 함께,3. 학교에서는 학생들과 함께,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
407,폭염,폭염 사전준비,4. 무더위 안전상식,4. 무더위 안전상식,폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
408,폭염,폭염발생 시,4. 축사ㆍ양식장에서는 지역 주민들과 함께,4. 축사ㆍ양식장에서는 지역 주민들과 함께,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
409,폭염,폭염발생 시,5. 무더위쉼터 이용,5. 무더위쉼터 이용,폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
410,폭염,폭염 사전준비,5. 취약계층 안전 확인,5. 취약계층 안전 확인,폭염 폭염 폭염 사전준비 폭염,자연재난 국민행동요령
411,폭염,폭염발생 시,"TV, 라디오, 인터넷 등에서 폭염이 예보된 때에는 최대한 야외활동을 자제하고 주변의 독거노인 등 건강이 염려되는 분들의 안부를 살펴봅니다.","TV, 라디오, 인터넷 등에서 폭염이 예보된 때에는 최대한 야외활동을 자제하고 주변의 독거노인 등 건강이 염려되는 분들의 안부를 살펴봅니다.",폭염 폭염 폭염발생 시 폭염,자연재난 국민행동요령
412,폭염,폭염관련 정보,"땀띠(한진) 대처요령 :  일단 환자를 시원한 곳으로 옮기고, 땀에 젖은 옷을 마른 옷으로 갈아입히고 상처 부위를 잘 닦아 주어야 한다. 환자가 가려움증을 호소할 경우에는 의사의 진료에 따라 항히스타민을 처방할 수 있다.","땀띠(한진) 대처요령 :  일단 환자를 시원한 곳으로 옮기고, 땀에 젖은 옷을 마른 옷으로 갈아입히고 상처 부위를 잘 닦아 주어야 한다. 환자가 가려움증을 호소할 경우에는 의사의 진료에 따라 항히스타민을 처방할 수 있다.",폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
413,폭염,폭염관련 정보,땀띠(한진) 증상 :  땀을 많이 흘려 피부가 자극을 받으면 붉은색이나 무색의 좁쌀 같은 발진이 생기는 것을 말한다. 긁으면 땀구멍이 막혀서 피부 상태가 나빠지고 화상이나 습진으로 악화될 수 있다.,땀띠(한진) 증상 :  땀을 많이 흘려 피부가 자극을 받으면 붉은색이나 무색의 좁쌀 같은 발진이 생기는 것을 말한다. 긁으면 땀구멍이 막혀서 피부 상태가 나빠지고 화상이나 습진으로 악화될 수 있다.,폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
414,폭염,폭염관련 정보,열경련 대처요령 :  환자는 그늘에서 쉬게 하고 소금을 물에 녹여 섭취하게 해주어야 한다. 의사의 진료에 따라 조치한다.,열경련 대처요령 :  환자는 그늘에서 쉬게 하고 소금을 물에 녹여 섭취하게 해주어야 한다. 의사의 진료에 따라 조치한다.,폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
415,폭염,폭염관련 정보,열경련 증상 : 땀을 많이 흘렸을 때 우리 몸에 꼭 필요한 수분과 염분이 부족해서 생기는 것으로 주로 근육 중심으로 경련이 일어나는 증상이다. 심하면 현기증과 구토를 유발한다.,열경련 증상 : 땀을 많이 흘렸을 때 우리 몸에 꼭 필요한 수분과 염분이 부족해서 생기는 것으로 주로 근육 중심으로 경련이 일어나는 증상이다. 심하면 현기증과 구토를 유발한다.,폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
416,폭염,폭염관련 정보,"열사병 대처요령 :  즉시 119에 신고하고, 환자를 그늘로 옮겨 겉옷을 벗기고, 미지근한 물로 몸을 적셔 체온이 내려가도록 한 후 의사·의료기관 등의 지시에 따른다","열사병 대처요령 :  즉시 119에 신고하고, 환자를 그늘로 옮겨 겉옷을 벗기고, 미지근한 물로 몸을 적셔 체온이 내려가도록 한 후 의사·의료기관 등의 지시에 따른다",폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
417,폭염,폭염관련 정보,"열사병 증상 : 고온 다습한 환경에서 몸의 열이 발산하지 못하여 생기는 병으로 높은 온도와 습도에 방치되거나 바람이 통하지 않는 뜨거운 방에 오래 있을 경우 발생될 수 있다. 열사병이 생기면 얼굴이 창백해지고 식은땀이 나며, 현기증이나 순간적으로 정신착란을 일으킬 수 있다.","열사병 증상 : 고온 다습한 환경에서 몸의 열이 발산하지 못하여 생기는 병으로 높은 온도와 습도에 방치되거나 바람이 통하지 않는 뜨거운 방에 오래 있을 경우 발생될 수 있다. 열사병이 생기면 얼굴이 창백해지고 식은땀이 나며, 현기증이나 순간적으로 정신착란을 일으킬 수 있다.",폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
418,폭염,폭염관련 정보,"울열증 대처요령 :  그늘로 옮겨 겉옷을 벗기고 미지근한 물로 옷을 적셔 물이 증발하며 체온을 낮출 수 있다. 의식이 있을 경우 물을 주고, 체온이 돌아오면 옷이나 담요로 몸을 따뜻하게 하여 냉기를 없애준다.","울열증 대처요령 :  그늘로 옮겨 겉옷을 벗기고 미지근한 물로 옷을 적셔 물이 증발하며 체온을 낮출 수 있다. 의식이 있을 경우 물을 주고, 체온이 돌아오면 옷이나 담요로 몸을 따뜻하게 하여 냉기를 없애준다.",폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
419,폭염,폭염관련 정보,울열증 증상 : 태양열 아래 오랜 시간 노출되었을 경우 체온은 매우 높지만 땀이 나지 않는 상태가 되고 두통과 구토 증세를 동반하며 심할 경우 의식을 잃을 수 있다.,울열증 증상 : 태양열 아래 오랜 시간 노출되었을 경우 체온은 매우 높지만 땀이 나지 않는 상태가 되고 두통과 구토 증세를 동반하며 심할 경우 의식을 잃을 수 있다.,폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
420,폭염,폭염관련 정보,폭염 경보 : 일 최고기온 35℃ 이상인 상태가 2일 이상 지속될 것으로 예상될 때,폭염 경보 : 일 최고기온 35℃ 이상인 상태가 2일 이상 지속될 것으로 예상될 때,폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
421,폭염,폭염관련 정보,폭염 주의보 : 일 최고기온 33℃ 이상인 상태가 2일 이상 지속될 것으로 예상될 때,폭염 주의보 : 일 최고기온 33℃ 이상인 상태가 2일 이상 지속될 것으로 예상될 때,폭염 폭염 폭염관련 정보 폭염,자연재난 국민행동요령
